user_id,activity_date,activity_count
B12-U009,2026-01-03,11
B12-U009,2026-01-04,9
B12-U009,2026-01-05,8
B12-U009,2026-01-06,7
B12-U009,2026-01-07,6
B12-U009,2026-01-08,5
B12-U009,2026-01-09,4
B12-U009,2026-01-10,3
B12-U009,2026-01-11,3
B12-U009,2026-01-12,2
B12-U009,2026-01-13,2
B12-U009,2026-01-14,2
B12-U009,2026-01-15,2
B12-U010,2026-01-13,12
B12-U010,2026-01-14,9
B12-U010,2026-01-15,7
B12-U010,2026-01-16,6
B12-U010,2026-01-17,5
B12-U010,2026-01-18,4
B12-U010,2026-01-19,3
B12-U010,2026-01-20,2
B12-U010,2026-01-21,2
B12-U010,2026-01-22,1
B12-U010,2026-01-23,0
B12-U010,2026-01-24,0
B12-U010,2026-01-25,0
B12-U010,2026-01-26,0
B12-U010,2026-01-27,0
B12-U011,2026-01-20,12
B12-U011,2026-01-19,9
B12-U011,2026-01-18,6
B12-U011,2026-01-17,5
B12-U011,2026-01-16,4
B12-U011,2026-01-15,3
B12-U011,2026-01-14,2
B12-U011,2026-01-13,2
B12-U011,2026-01-12,2
B12-U011,2026-01-11,0
B12-U011,2026-01-10,1
B12-U011,2026-01-09,2
B12-U011,2026-01-08,3
B12-U011,2026-01-07,4
B12-U011,2026-01-06,5
B12-U012,2026-01-21,5
B12-U012,2026-01-20,7
B12-U012,2026-01-19,6
B12-U012,2026-01-18,4
B12-U012,2026-01-17,3
B12-U012,2026-01-16,2
B12-U012,2026-01-15,3
B12-U012,2026-01-14,1
B12-U012,2026-01-13,0
B12-U012,2026-01-12,1
B12-U012,2026-01-11,2
B12-U012,2026-01-10,1
B12-U012,2026-01-09,0
B12-U012,2026-01-08,2
B12-U012,2026-01-07,3
B12-U013,2026-01-12,7
B12-U013,2026-01-13,5
B12-U013,2026-01-14,6
B12-U013,2026-01-15,4
B12-U013,2026-01-16,3
B12-U013,2026-01-17,2
B12-U013,2026-01-18,1
B12-U013,2026-01-19,0
B12-U013,2026-01-20,0
B12-U013,2026-01-21,0
B12-U013,2026-01-22,0
B12-U013,2026-01-23,0
B12-U013,2026-01-24,0
B12-U013,2026-01-25,0
B12-U013,2026-01-26,0
B12-U014,2026-01-07,5
B12-U014,2026-01-08,4
B12-U014,2026-01-09,6
B12-U014,2026-01-10,3
B12-U014,2026-01-11,2
B12-U014,2026-01-12,1
B12-U014,2026-01-13,4
B12-U014,2026-01-14,0
B12-U014,2026-01-15,0
B12-U014,2026-01-16,1
B12-U014,2026-01-17,0
B12-U014,2026-01-18,0
B12-U014,2026-01-19,0
B12-U014,2026-01-20,0
B12-U014,2026-01-21,0
B12-U015,2026-01-24,12
B12-U015,2026-01-23,9
B12-U015,2026-01-22,11
B12-U015,2026-01-21,10
B12-U015,2026-01-20,8
B12-U015,2026-01-19,9
B12-U015,2026-01-18,7
B12-U015,2026-01-17,6
B12-U015,2026-01-16,5
B12-U015,2026-01-15,4
B12-U015,2026-01-14,3
B12-U015,2026-01-13,2
B12-U015,2026-01-12,2
B12-U015,2026-01-11,3
B12-U015,2026-01-10,2
B12-U016,2026-01-24,12
B12-U016,2026-01-23,9
B12-U016,2026-01-22,10
B12-U016,2026-01-21,11
B12-U016,2026-01-20,12
B12-U016,2026-01-19,10
B12-U016,2026-01-18,9
B12-U016,2026-01-17,8
B12-U016,2026-01-16,7
B12-U016,2026-01-15,6
B12-U016,2026-01-14,5
B12-U016,2026-01-13,4
B12-U016,2026-01-12,3
B12-U016,2026-01-11,2
B12-U016,2026-01-10,1
B12-U017,2026-01-19,12
B12-U017,2026-01-18,11
B12-U017,2026-01-17,9
B12-U017,2026-01-16,8
B12-U017,2026-01-15,7
B12-U017,2026-01-14,6
B12-U017,2026-01-13,5
B12-U017,2026-01-12,4
B12-U017,2026-01-11,3
B12-U017,2026-01-10,2
B12-U017,2026-01-09,1
B12-U017,2026-01-08,0
B12-U017,2026-01-07,0
B12-U017,2026-01-06,0
B12-U017,2026-01-05,0
B12-U018,2026-01-17,12
B12-U018,2026-01-18,11
B12-U018,2026-01-19,9
B12-U018,2026-01-20,8
B12-U018,2026-01-21,7
B12-U018,2026-01-22,6
B12-U018,2026-01-23,5
B12-U018,2026-01-24,4
B12-U018,2026-01-25,3
B12-U018,2026-01-26,2
B12-U018,2026-01-27,2
B12-U018,2026-01-28,2
B12-U018,2026-01-29,2
B12-U018,2026-01-30,2
B12-U018,2026-01-31,1
B12-U019,2026-01-27,12
B12-U019,2026-01-26,9
B12-U019,2026-01-25,11
B12-U019,2026-01-24,10
B12-U019,2026-01-23,8
B12-U019,2026-01-22,9
B12-U019,2026-01-21,7
B12-U019,2026-01-20,6
B12-U019,2026-01-19,5
B12-U019,2026-01-18,4
B12-U019,2026-01-17,3
B12-U019,2026-01-16,2
B12-U019,2026-01-15,3
B12-U019,2026-01-14,4
B12-U019,2026-01-13,5
B12-U020,2026-01-13,12
B12-U020,2026-01-14,9
B12-U020,2026-01-15,7
B12-U020,2026-01-16,6
B12-U020,2026-01-17,5
B12-U020,2026-01-18,4
B12-U020,2026-01-19,3
B12-U020,2026-01-20,2
B12-U020,2026-01-21,2
B12-U020,2026-01-22,1
B12-U020,2026-01-23,1
B12-U020,2026-01-24,0
B12-U020,2026-01-25,0
B12-U020,2026-01-26,0
B12-U020,2026-01-27,0
B13-U001,2026-01-28,12
B13-U001,2026-01-27,9
B13-U001,2026-01-26,7
B13-U001,2026-01-25,6
B13-U001,2026-01-24,5
B13-U001,2026-01-23,8
B13-U001,2026-01-22,9
B13-U001,2026-01-21,11
B13-U001,2026-01-20,10
B13-U001,2026-01-19,9
B13-U001,2026-01-18,8
B13-U001,2026-01-17,7
B13-U001,2026-01-16,6
B13-U001,2026-01-15,5
B13-U001,2026-01-14,4
B13-U002,2026-01-28,5
B13-U002,2026-01-27,4
B13-U002,2026-01-26,3
B13-U002,2026-01-25,2
B13-U002,2026-01-24,1
B13-U002,2026-01-23,2
B13-U002,2026-01-22,3
B13-U002,2026-01-21,0
B13-U002,2026-01-20,1
B13-U002,2026-01-19,2
B13-U002,2026-01-18,1
B13-U002,2026-01-17,2
B13-U002,2026-01-16,3
B13-U002,2026-01-15,4
B13-U002,2026-01-14,5
B13-U003,2026-01-24,12
B13-U003,2026-01-23,10
B13-U003,2026-01-22,9
B13-U003,2026-01-21,7
B13-U003,2026-01-20,6
B13-U003,2026-01-19,5
B13-U003,2026-01-18,4
B13-U003,2026-01-17,3
B13-U003,2026-01-16,3
B13-U003,2026-01-15,2
B13-U003,2026-01-14,2
B13-U003,2026-01-13,2
B13-U003,2026-01-12,2
B13-U003,2026-01-11,1
B13-U003,2026-01-10,1
B13-U004,2026-01-25,15
B13-U004,2026-01-24,12
B13-U004,2026-01-23,9
B13-U004,2026-01-22,7
B13-U004,2026-01-21,6
B13-U004,2026-01-20,8
B13-U004,2026-01-19,10
B13-U004,2026-01-18,11
B13-U004,2026-01-17,13
B13-U004,2026-01-16,14
B13-U004,2026-01-15,16
B13-U004,2026-01-14,18
B13-U004,2026-01-13,17
B13-U004,2026-01-12,19
B13-U004,2026-01-11,18
B13-U005,2026-01-16,12
B13-U005,2026-01-15,9
B13-U005,2026-01-14,7
B13-U005,2026-01-13,5
B13-U005,2026-01-12,4
B13-U005,2026-01-11,3
B13-U005,2026-01-10,2
B13-U005,2026-01-09,2
B13-U005,2026-01-08,1
B13-U005,2026-01-07,0
B13-U005,2026-01-06,0
B13-U005,2026-01-05,1
B13-U005,2026-01-04,2
B13-U005,2026-01-03,3
B13-U005,2026-01-02,4
B13-U006,2026-01-27,9
B13-U006,2026-01-26,7
B13-U006,2026-01-25,6
B13-U006,2026-01-24,8
B13-U006,2026-01-23,5
B13-U006,2026-01-22,4
B13-U006,2026-01-21,3
B13-U006,2026-01-20,2
B13-U006,2026-01-19,1
B13-U006,2026-01-18,2
B13-U006,2026-01-17,2
B13-U006,2026-01-16,1
B13-U006,2026-01-15,0
B13-U006,2026-01-14,0
B13-U006,2026-01-13,0
B13-U007,2026-01-13,5
B13-U007,2026-01-14,7
B13-U007,2026-01-15,6
B13-U007,2026-01-16,4
B13-U007,2026-01-17,3
B13-U007,2026-01-18,2
B13-U007,2026-01-19,2
B13-U007,2026-01-20,1
B13-U007,2026-01-21,0
B13-U007,2026-01-22,0
B13-U007,2026-01-23,0
B13-U007,2026-01-24,1
B13-U007,2026-01-25,2
B13-U007,2026-01-26,3
B13-U007,2026-01-27,2
B13-U007,2026-01-28,1
B13-U007,2026-01-29,0
B13-U007,2026-01-30,0
B13-U008,2026-01-13,10
B13-U009,2026-01-10,9
B13-U009,2026-01-11,7
B13-U009,2026-01-12,6
B13-U009,2026-01-13,5
B13-U009,2026-01-14,4
B13-U009,2026-01-15,3
B13-U009,2026-01-16,2
B13-U009,2026-01-17,1
B13-U009,2026-01-18,0
B13-U009,2026-01-19,0
B13-U009,2026-01-20,0
B13-U009,2026-01-21,0
B13-U009,2026-01-22,0
B13-U009,2026-01-23,0
B13-U009,2026-01-24,0
B13-U010,2026-01-16,15
B13-U010,2026-01-15,14
B13-U010,2026-01-14,12
B13-U010,2026-01-13,11
B13-U010,2026-01-12,9
B13-U010,2026-01-11,10
B13-U010,2026-01-10,8
B13-U010,2026-01-09,7
B13-U010,2026-01-08,6
B13-U010,2026-01-07,7
B13-U010,2026-01-06,9
B13-U010,2026-01-05,8
B13-U010,2026-01-04,6
B13-U010,2026-01-03,5
B13-U010,2026-01-02,4
B13-U011,2026-01-15,5
B13-U011,2026-01-16,7
B13-U011,2026-01-17,6
B13-U011,2026-01-18,4
B13-U011,2026-01-19,3
B13-U011,2026-01-20,2
B13-U011,2026-01-21,1
B13-U011,2026-01-22,0
B13-U011,2026-01-23,0
B13-U011,2026-01-24,0
B13-U011,2026-01-25,0
B13-U011,2026-01-26,0
B13-U011,2026-01-27,0
B13-U011,2026-01-28,0
B13-U011,2026-01-29,0
B13-U012,2026-01-04,15
B13-U012,2026-01-05,14
B13-U012,2026-01-06,13
B13-U012,2026-01-07,12
B13-U012,2026-01-08,11
B13-U012,2026-01-09,10
B13-U012,2026-01-10,9
B13-U012,2026-01-11,8
B13-U012,2026-01-12,7
B13-U012,2026-01-13,6
B13-U012,2026-01-14,5
B13-U012,2026-01-15,4
B13-U012,2026-01-16,3
B13-U012,2026-01-17,2
B13-U012,2026-01-18,1
B13-U013,2026-02-01,12
B13-U013,2026-02-02,9
B13-U013,2026-02-03,8
B13-U013,2026-02-04,7
B13-U013,2026-02-05,6
B13-U013,2026-02-06,5
B13-U013,2026-02-07,4
B13-U013,2026-02-08,3
B13-U013,2026-02-09,3
B13-U013,2026-02-10,3
B13-U013,2026-02-11,3
B13-U013,2026-02-12,3
B13-U013,2026-02-13,2
B13-U013,2026-02-14,2
B13-U013,2026-02-15,2
B13-U014,2026-01-02,5
B13-U014,2026-01-03,7
B13-U014,2026-01-04,6
B13-U014,2026-01-05,4
B13-U014,2026-01-06,3
B13-U014,2026-01-07,2
B13-U014,2026-01-08,1
B13-U014,2026-01-09,2
B13-U014,2026-01-10,2
B13-U014,2026-01-11,1
B13-U014,2026-01-12,0
B13-U014,2026-01-13,1
B13-U014,2026-01-14,0
B13-U014,2026-01-15,0
B13-U014,2026-01-16,0
B13-U015,2026-01-30,12
B13-U015,2026-01-29,9
B13-U015,2026-01-28,8
B13-U015,2026-01-27,7
B13-U015,2026-01-26,6
B13-U015,2026-01-25,5
B13-U015,2026-01-24,4
B13-U015,2026-01-23,3
B13-U015,2026-01-22,2
B13-U015,2026-01-21,1
B13-U015,2026-01-20,0
B13-U015,2026-01-19,0
B13-U015,2026-01-18,0
B13-U015,2026-01-17,0
B13-U015,2026-01-16,0
B13-U016,2026-01-15,12
B13-U016,2026-01-16,9
B13-U016,2026-01-17,8
B13-U016,2026-01-18,7
B13-U016,2026-01-19,6
B13-U016,2026-01-20,5
B13-U016,2026-01-21,4
B13-U016,2026-01-22,3
B13-U016,2026-01-23,2
B13-U016,2026-01-24,2
B13-U016,2026-01-25,2
B13-U016,2026-01-26,1
B13-U016,2026-01-27,1
B13-U016,2026-01-28,1
B13-U016,2026-01-29,0
B13-U017,2026-01-18,9
B13-U017,2026-01-19,7
B13-U017,2026-01-20,6
B13-U017,2026-01-21,5
B13-U017,2026-01-22,4
B13-U017,2026-01-23,3
B13-U017,2026-01-24,2
B13-U017,2026-01-25,2
B13-U017,2026-01-26,1
B13-U017,2026-01-27,1
B13-U017,2026-01-28,1
B13-U017,2026-01-29,1
B13-U017,2026-01-30,0
B13-U017,2026-01-31,0
B13-U017,2026-02-01,0
B13-U018,2026-01-23,12
B13-U018,2026-01-22,9
B13-U018,2026-01-21,11
B13-U018,2026-01-20,10
B13-U018,2026-01-19,8
B13-U018,2026-01-18,7
B13-U018,2026-01-17,6
B13-U018,2026-01-16,5
B13-U018,2026-01-15,4
B13-U018,2026-01-14,3
B13-U018,2026-01-13,3
B13-U018,2026-01-12,2
B13-U018,2026-01-11,2
B13-U018,2026-01-10,1
B13-U018,2026-01-09,0
B13-U019,2026-01-22,6
B13-U019,2026-01-23,8
B13-U019,2026-01-24,7
B13-U019,2026-01-25,5
B13-U019,2026-01-26,4
B13-U019,2026-01-27,3
B13-U019,2026-01-28,2
B13-U019,2026-01-29,1
B13-U019,2026-01-30,2
B13-U019,2026-01-31,1
B13-U019,2026-02-01,2
B13-U019,2026-02-02,2
B13-U019,2026-02-03,1
B13-U019,2026-02-04,0
B13-U019,2026-02-05,0
B13-U020,2026-01-25,12
B13-U020,2026-01-26,9
B13-U020,2026-01-27,7
B13-U020,2026-01-28,5
B13-U020,2026-01-29,4
B13-U020,2026-01-30,3
B13-U020,2026-01-31,2
B13-U020,2026-02-01,1
B13-U020,2026-02-02,0
B13-U020,2026-02-03,0
B13-U020,2026-02-04,0
B13-U020,2026-02-05,0
B13-U020,2026-02-06,0
B13-U020,2026-02-07,0
B14-U001,2026-01-13,9
B14-U001,2026-01-14,7
B14-U001,2026-01-15,6
B14-U001,2026-01-16,5
B14-U001,2026-01-17,4
B14-U001,2026-01-18,3
B14-U001,2026-01-19,2
B14-U001,2026-01-20,2
B14-U001,2026-01-21,1
B14-U001,2026-01-22,1
B14-U001,2026-01-23,0
B14-U001,2026-01-24,0
B14-U001,2026-01-25,0
B14-U001,2026-01-26,0
B14-U001,2026-01-27,0
B14-U002,2026-01-27,5
B14-U002,2026-01-26,4
B14-U002,2026-01-25,2
B14-U002,2026-01-24,0
B14-U002,2026-01-23,1
B14-U002,2026-01-22,0
B14-U002,2026-01-21,2
B14-U002,2026-01-20,3
B14-U002,2026-01-19,1
B14-U002,2026-01-18,0
B14-U002,2026-01-17,2
B14-U002,2026-01-16,1
B14-U002,2026-01-15,0
B14-U002,2026-01-14,3
B14-U002,2026-01-13,4
B14-U003,2026-01-19,12
B14-U003,2026-01-18,8
B14-U003,2026-01-17,7
B14-U003,2026-01-16,6
B14-U003,2026-01-15,5
B14-U003,2026-01-14,4
B14-U003,2026-01-13,3
B14-U003,2026-01-12,2
B14-U003,2026-01-11,1
B14-U003,2026-01-10,0
B14-U003,2026-01-09,0
B14-U003,2026-01-08,0
B14-U003,2026-01-07,0
B14-U003,2026-01-06,0
B14-U003,2026-01-05,0
B14-U004,2026-01-25,9
B14-U004,2026-01-24,7
B14-U004,2026-01-23,11
B14-U004,2026-01-22,8
B14-U004,2026-01-21,12
B14-U004,2026-01-20,10
B14-U004,2026-01-19,9
B14-U004,2026-01-18,6
B14-U004,2026-01-17,8
B14-U004,2026-01-16,7
B14-U004,2026-01-15,9
B14-U004,2026-01-14,6
B14-U004,2026-01-13,5
B14-U004,2026-01-12,4
B14-U004,2026-01-11,3
B14-U005,2026-01-15,12
B14-U005,2026-01-14,9
B14-U005,2026-01-13,0
B14-U005,2026-01-12,2
B14-U005,2026-01-11,1
B14-U005,2026-01-10,0
B14-U005,2026-01-09,0
B14-U005,2026-01-08,3
B14-U005,2026-01-07,4
B14-U005,2026-01-06,5
B14-U005,2026-01-05,7
B14-U005,2026-01-04,8
B14-U005,2026-01-03,6
B14-U005,2026-01-02,10
B14-U005,2026-01-01,11
B14-U006,2026-01-24,15
B14-U006,2026-01-23,12
B14-U006,2026-01-22,14
B14-U006,2026-01-21,13
B14-U006,2026-01-20,16
B14-U006,2026-01-19,18
B14-U006,2026-01-18,17
B14-U006,2026-01-17,19
B14-U006,2026-01-16,18
B14-U006,2026-01-15,17
B14-U006,2026-01-14,16
B14-U006,2026-01-13,15
B14-U006,2026-01-12,14
B14-U006,2026-01-11,13
B14-U006,2026-01-10,12
B14-U007,2026-01-13,18
B14-U007,2026-01-12,19
B14-U007,2026-01-11,17
B14-U007,2026-01-10,16
B14-U007,2026-01-09,14
B14-U007,2026-01-08,15
B14-U007,2026-01-07,14
B14-U007,2026-01-06,13
B14-U007,2026-01-05,12
B14-U007,2026-01-04,11
B14-U007,2026-01-03,10
B14-U007,2026-01-02,9
B14-U007,2026-01-01,8
B14-U007,2025-12-31,7
B14-U007,2025-12-30,6
B14-U008,2026-01-21,5
B14-U008,2026-01-20,4
B14-U008,2026-01-19,3
B14-U008,2026-01-18,2
B14-U008,2026-01-17,1
B14-U008,2026-01-16,0
B14-U008,2026-01-15,0
B14-U008,2026-01-14,0
B14-U008,2026-01-13,0
B14-U008,2026-01-12,0
B14-U008,2026-01-11,0
B14-U008,2026-01-10,1
B14-U008,2026-01-09,2
B14-U008,2026-01-08,3
B14-U008,2026-01-07,4
B14-U009,2026-01-21,15
B14-U009,2026-01-20,14
B14-U009,2026-01-19,16
B14-U009,2026-01-18,12
B14-U009,2026-01-17,11
B14-U009,2026-01-16,9
B14-U009,2026-01-15,10
B14-U009,2026-01-14,8
B14-U009,2026-01-13,7
B14-U009,2026-01-12,6
B14-U009,2026-01-11,5
B14-U009,2026-01-10,4
B14-U009,2026-01-09,3
B14-U009,2026-01-08,2
B14-U009,2026-01-07,1
B14-U010,2026-01-05,6
B14-U010,2026-01-06,8
B14-U010,2026-01-07,5
B14-U010,2026-01-08,7
B14-U010,2026-01-09,4
B14-U010,2026-01-10,3
B14-U010,2026-01-11,2
B14-U010,2026-01-12,1
B14-U010,2026-01-13,0
B14-U010,2026-01-14,0
B14-U010,2026-01-15,0
B14-U010,2026-01-16,0
B14-U010,2026-01-17,0
B14-U010,2026-01-18,0
B14-U010,2026-01-19,0
B14-U011,2026-01-13,5
B14-U011,2026-01-12,7
B14-U011,2026-01-11,6
B14-U011,2026-01-10,9
B14-U011,2026-01-09,8
B14-U011,2026-01-08,7
B14-U011,2026-01-07,6
B14-U011,2026-01-06,4
B14-U011,2026-01-05,3
B14-U011,2026-01-04,2
B14-U011,2026-01-03,3
B14-U011,2026-01-02,2
B14-U011,2026-01-01,1
B14-U011,2025-12-31,2
B14-U011,2025-12-30,3
B14-U012,2026-01-18,15
B14-U012,2026-01-17,13
B14-U012,2026-01-16,12
B14-U012,2026-01-15,11
B14-U012,2026-01-14,10
B14-U012,2026-01-13,9
B14-U012,2026-01-12,8
B14-U012,2026-01-11,7
B14-U012,2026-01-10,6
B14-U012,2026-01-09,5
B14-U012,2026-01-08,4
B14-U012,2026-01-07,3
B14-U012,2026-01-06,2
B14-U012,2026-01-05,2
B14-U012,2026-01-04,1
B14-U013,2026-01-02,12
B14-U013,2026-01-03,9
B14-U013,2026-01-04,7
B14-U013,2026-01-05,6
B14-U013,2026-01-06,5
B14-U013,2026-01-07,4
B14-U013,2026-01-08,3
B14-U013,2026-01-09,2
B14-U013,2026-01-10,2
B14-U013,2026-01-11,1
B14-U013,2026-01-12,1
B14-U013,2026-01-13,1
B14-U013,2026-01-14,1
B14-U013,2026-01-15,1
B14-U013,2026-01-16,0
B14-U014,2026-01-01,5
B14-U014,2026-01-02,7
B14-U014,2026-01-03,6
B14-U014,2026-01-04,4
B14-U014,2026-01-05,3
B14-U014,2026-01-06,2
B14-U014,2026-01-07,1
B14-U014,2026-01-08,0
B14-U014,2026-01-09,0
B14-U014,2026-01-10,0
B14-U014,2026-01-11,0
B14-U014,2026-01-12,0
B14-U014,2026-01-13,0
B14-U014,2026-01-14,0
B14-U014,2026-01-15,0
B14-U015,2025-12-31,12
B14-U015,2026-01-01,9
B14-U015,2026-01-02,7
B14-U015,2026-01-03,6
B14-U015,2026-01-04,5
B14-U015,2026-01-05,4
B14-U015,2026-01-06,3
B14-U015,2026-01-07,2
B14-U015,2026-01-08,2
B14-U015,2026-01-09,2
B14-U015,2026-01-10,1
B14-U015,2026-01-11,1
B14-U015,2026-01-12,1
B14-U015,2026-01-13,1
B14-U015,2026-01-14,0
B14-U016,2025-12-29,5
B14-U016,2025-12-30,8
B14-U016,2025-12-31,7
B14-U016,2026-01-01,6
B14-U016,2026-01-02,4
B14-U016,2026-01-03,3
B14-U016,2026-01-04,2
B14-U016,2026-01-05,1
B14-U016,2026-01-06,0
B14-U016,2026-01-07,0
B14-U016,2026-01-08,0
B14-U016,2026-01-09,0
B14-U016,2026-01-10,0
B14-U016,2026-01-11,0
B14-U016,2026-01-12,0
B14-U017,2026-01-13,6
B14-U018,2025-12-28,12
B14-U018,2025-12-29,9
B14-U018,2025-12-30,8
B14-U018,2025-12-31,7
B14-U018,2026-01-01,6
B14-U018,2026-01-02,5
B14-U018,2026-01-03,4
B14-U018,2026-01-04,3
B14-U018,2026-01-05,2
B14-U018,2026-01-06,2
B14-U018,2026-01-07,1
B14-U018,2026-01-08,1
B14-U018,2026-01-09,0
B14-U018,2026-01-10,0
B14-U018,2026-01-11,0
B14-U019,2025-12-27,12
B14-U019,2025-12-28,9
B14-U019,2025-12-29,7
B14-U019,2025-12-30,5
B14-U019,2025-12-31,4
B14-U019,2026-01-01,3
B14-U019,2026-01-02,3
B14-U019,2026-01-03,2
B14-U019,2026-01-04,2
B14-U019,2026-01-05,2
B14-U019,2026-01-06,1
B14-U019,2026-01-07,1
B14-U019,2026-01-08,1
B14-U019,2026-01-09,1
B14-U019,2026-01-10,0
B14-U020,2025-12-25,5
B14-U020,2025-12-26,7
B14-U020,2025-12-27,6
B14-U020,2025-12-28,4
B14-U020,2025-12-29,3
B14-U020,2025-12-30,2
B14-U020,2025-12-31,1
B14-U020,2026-01-01,0
B14-U020,2026-01-02,0
B14-U020,2026-01-03,0
B14-U020,2026-01-04,0
B14-U020,2026-01-05,0
B14-U020,2026-01-06,0
B14-U020,2026-01-07,0
B14-U020,2026-01-08,0
B15-U001,2026-01-05,9
B15-U001,2026-01-06,7
B15-U001,2026-01-07,8
B15-U001,2026-01-08,6
B15-U001,2026-01-09,5
B15-U001,2026-01-10,4
B15-U001,2026-01-11,3
B15-U001,2026-01-12,2
B15-U001,2026-01-13,1
B15-U001,2026-01-14,0
B15-U001,2026-01-15,0
B15-U001,2026-01-16,0
B15-U001,2026-01-17,0
B15-U001,2026-01-18,0
B15-U001,2026-01-19,0
B15-U002,2026-01-12,5
B15-U002,2026-01-13,4
B15-U002,2026-01-14,2
B15-U002,2026-01-15,3
B15-U002,2026-01-16,1
B15-U002,2026-01-17,0
B15-U002,2026-01-18,0
B15-U002,2026-01-19,0
B15-U002,2026-01-20,0
B15-U002,2026-01-21,0
B15-U002,2026-01-22,0
B15-U002,2026-01-23,0
B15-U002,2026-01-24,0
B15-U002,2026-01-25,0
B15-U002,2026-01-26,0
B15-U003,2026-01-07,5
B15-U003,2026-01-08,7
B15-U003,2026-01-09,6
B15-U003,2026-01-10,8
B15-U003,2026-01-11,9
B15-U003,2026-01-12,10
B15-U003,2026-01-13,8
B15-U003,2026-01-14,7
B15-U003,2026-01-15,6
B15-U003,2026-01-16,5
B15-U003,2026-01-17,4
B15-U003,2026-01-18,3
B15-U003,2026-01-19,2
B15-U003,2026-01-20,1
B15-U003,2026-01-21,0
B15-U004,2026-01-03,6
B15-U004,2026-01-04,9
B15-U004,2026-01-05,7
B15-U004,2026-01-06,8
B15-U004,2026-01-07,5
B15-U004,2026-01-08,4
B15-U004,2026-01-09,3
B15-U004,2026-01-10,2
B15-U004,2026-01-11,2
B15-U004,2026-01-12,2
B15-U004,2026-01-13,1
B15-U004,2026-01-14,1
B15-U004,2026-01-15,2
B15-U004,2026-01-16,1
B15-U004,2026-01-17,0
B15-U005,2026-01-13,16
B15-U005,2026-01-12,15
B15-U005,2026-01-11,14
B15-U005,2026-01-10,12
B15-U005,2026-01-09,11
B15-U005,2026-01-08,10
B15-U005,2026-01-07,9
B15-U005,2026-01-06,8
B15-U005,2026-01-05,7
B15-U005,2026-01-04,6
B15-U005,2026-01-03,5
B15-U005,2026-01-02,4
B15-U005,2026-01-01,3
B15-U005,2025-12-31,3
B15-U005,2025-12-30,2
B15-U006,2026-01-03,5
B15-U006,2026-01-04,7
B15-U006,2026-01-05,6
B15-U006,2026-01-06,4
B15-U006,2026-01-07,3
B15-U006,2026-01-08,2
B15-U006,2026-01-09,1
B15-U006,2026-01-10,0
B15-U006,2026-01-11,0
B15-U006,2026-01-12,0
B15-U006,2026-01-13,0
B15-U006,2026-01-14,0
B15-U006,2026-01-15,0
B15-U006,2026-01-16,0
B15-U006,2026-01-17,0
B15-U007,2026-01-25,12
B15-U007,2026-01-24,9
B15-U007,2026-01-23,8
B15-U007,2026-01-22,7
B15-U007,2026-01-21,6
B15-U007,2026-01-20,8
B15-U007,2026-01-19,5
B15-U007,2026-01-18,4
B15-U007,2026-01-17,3
B15-U007,2026-01-16,2
B15-U007,2026-01-15,2
B15-U007,2026-01-14,1
B15-U007,2026-01-13,1
B15-U007,2026-01-12,0
B15-U007,2026-01-11,0
B15-U008,2026-01-17,5
B15-U008,2026-01-16,6
B15-U008,2026-01-15,4
B15-U008,2026-01-14,3
B15-U008,2026-01-13,2
B15-U008,2026-01-12,3
B15-U008,2026-01-11,1
B15-U008,2026-01-10,0
B15-U008,2026-01-09,1
B15-U008,2026-01-08,2
B15-U008,2026-01-07,1
B15-U008,2026-01-06,0
B15-U008,2026-01-05,1
B15-U008,2026-01-04,2
B15-U008,2026-01-03,1
B15-U009,2026-01-28,15
B15-U009,2026-01-27,12
B15-U009,2026-01-26,9
B15-U009,2026-01-25,11
B15-U009,2026-01-24,10
B15-U009,2026-01-23,8
B15-U009,2026-01-22,7
B15-U009,2026-01-21,6
B15-U009,2026-01-20,5
B15-U009,2026-01-19,4
B15-U009,2026-01-18,3
B15-U009,2026-01-17,2
B15-U009,2026-01-16,3
B15-U009,2026-01-15,2
B15-U009,2026-01-14,1
B15-U010,2026-01-12,12
B15-U010,2026-01-11,9
B15-U010,2026-01-10,7
B15-U010,2026-01-09,5
B15-U010,2026-01-08,4
B15-U010,2026-01-07,3
B15-U010,2026-01-06,2
B15-U010,2026-01-05,2
B15-U010,2026-01-04,1
B15-U010,2026-01-03,2
B15-U010,2026-01-02,1
B15-U010,2026-01-01,0
B15-U010,2025-12-31,1
B15-U010,2025-12-30,2
B15-U010,2025-12-29,3
B15-U011,2026-01-11,5
B15-U011,2026-01-12,4
B15-U011,2026-01-13,3
B15-U011,2026-01-14,2
B15-U011,2026-01-15,1
B15-U011,2026-01-16,0
B15-U011,2026-01-17,0
B15-U011,2026-01-18,0
B15-U011,2026-01-19,0
B15-U011,2026-01-20,0
B15-U011,2026-01-21,0
B15-U011,2026-01-22,0
B15-U011,2026-01-23,0
B15-U011,2026-01-24,0
B15-U011,2026-01-25,0
B15-U012,2026-01-02,12
B15-U012,2026-01-03,9
B15-U012,2026-01-04,7
B15-U012,2026-01-05,6
B15-U012,2026-01-06,5
B15-U012,2026-01-07,4
B15-U012,2026-01-08,3
B15-U012,2026-01-09,2
B15-U012,2026-01-10,2
B15-U012,2026-01-11,2
B15-U012,2026-01-12,1
B15-U012,2026-01-13,1
B15-U012,2026-01-14,1
B15-U012,2026-01-15,0
B15-U012,2026-01-16,0
