payment_id,user_id,subscription_id,payment_date,amount,promo_code,payment_status
P002,B2-U010,B388-S001,2026-02-04,50000.0,PROMO10,success
P003,B18-U018,B377-S001,2026-01-26,50000.0,,success
P004,B18-U018,B377-S001,2026-02-25,50000.0,SUMMER5,success
P005,B5-U017,S003,2026-09-01,50000.0,,success
P006,B5-U017,S003,2026-10-01,50000.0,,failed
P007,B16-U014,B333-S002,2026-04-03,150000.0,,success
P008,B16-U014,B333-S002,2026-05-03,150000.0,WELCOME,success
P009,B15-U008,B307-S001,2026-01-10,50000.0,,success
P010,B15-U008,B307-S001,2026-02-09,50000.0,,failed
P011,B9-U018,B196-S003,2026-02-28,50000.0,,success
P012,B9-U018,B196-S003,2026-03-28,50000.0,DISC20,success
P013,B0-U013,S003,2025-12-01,50000.0,,failed
P001,B2-U011,S003,2026-01-15,50000.0,,success
P002,B8-U010,S003,2026-01-25,150000.0,PROMO20,success
P003,B10-U006,B205-S001,2026-01-07,50000.0,,success
P004,B14-U010,S004,2026-02-01,50000.0,NEW50,failed
P005,B4-U020,B99-S002,2026-07-15,50000.0,,success
P006,B19-U005,B384-S002,2026-02-12,150000.0,SUMMER,success
P007,B12-U003,B242-S002,2026-02-18,50000.0,,success
P008,B0-U019,S001,2026-01-02,50000.0,,success
P009,B0-U005,B4-S003,2025-12-15,50000.0,WELCOME,failed
P010,B16-U009,S003,2026-01-22,150000.0,,success
B51-P001,B2-U012,B122-S002,2026-04-20,50000.0,,success
B51-P002,B2-U012,B122-S002,2026-04-28,50000.0,SAVE20,success
B51-P003,B2-U012,B122-S002,2026-05-02,50000.0,,success
B51-P004,B2-U012,B122-S002,2026-05-20,50000.0,,failed
B51-P005,B2-U012,B122-S002,2026-06-01,35000.0,DISC30,success
P001,B2-U013,B52-S001,2026-01-20,150000.0,NEWYEAR10,success
P002,B2-U013,B52-S001,2026-02-20,150000.0,,success
P003,B2-U013,B52-S001,2026-03-20,150000.0,LOYAL5,success
P004,B7-U011,B150-S001,2026-02-10,150000.0,,success
P005,B4-U009,S001,2026-01-15,50000.0,,failed
P006,B12-U003,B242-S001,2026-01-25,150000.0,WELCOME,success
P007,B4-U021,B99-S004,2026-06-25,50000.0,,success
P008,B19-U012,S003,2026-10-20,50000.0,,success
P009,B2-U008,S003,2026-06-20,150000.0,SPRING20,failed
P010,B1-U017,S001,2026-01-01,150000.0,,success
P001,B2-U014,S002,2026-02-15,150000.0,,success
P002,B6-U015,S002,2026-02-15,150000.0,PROMO20,success
P003,B9-U005,S001,2026-01-02,150000.0,,success
P004,B17-U019,S001,2026-01-10,150000.0,DEAL10,success
P005,B17-U017,S002,2026-04-10,50000.0,,success
P006,B3-U008,B67-S002,2026-03-05,150000.0,,failed
P007,B0-U010,B9-S003,2026-12-01,150000.0,PROMO5,success
P008,B1-U018,B37-S001,2026-01-15,50000.0,,success
P009,B18-U017,S001,2026-01-02,150000.0,,success
P010,B5-U004,S002,2026-01-15,50000.0,,failed
P011,B19-U005,B384-S002,2026-02-06,150000.0,,success
P001,B2-U015,B304-S002,2026-01-22,50000.0,,success
P002,B2-U015,B304-S002,2026-02-22,50000.0,PROMO15,success
P003,B2-U015,B304-S002,2026-03-22,50000.0,,failed
P004,B11-U007,B226-S002,2026-07-03,50000.0,,success
P005,B11-U013,B232-S002,2026-01-20,150000.0,PROMO30,success
P006,B9-U007,B186-S001,2026-01-04,150000.0,,success
P007,B16-U010,S001,2026-01-01,150000.0,,success
P008,B3-U002,S003,2026-03-01,50000.0,,failed
B55-P001,B2-U016,S001,2026-02-01,150000.0,,success
P002,B2-U016,S001,2026-03-01,150000.0,PROMO15,success
B55-P003,B2-U016,S001,2026-04-01,150000.0,,success
P004,B2-U016,S001,2026-05-01,150000.0,SPRING20,failed
B55-P005,B2-U016,S001,2026-06-01,150000.0,,success
B56-P001,B2-U017,B341-S003,2026-10-09,150000.0,,success
B56-P002,B2-U017,B341-S003,2026-11-09,150000.0,NEW50,success
B56-P003,B2-U017,B341-S003,2026-12-09,150000.0,,success
B56-P004,B2-U017,B341-S003,2027-01-09,150000.0,,failed
B56-P005,B17-U002,S003,2026-04-01,50000.0,,success
P001,B2-U018,B364-S001,2026-02-01,150000.0,,success
P002,B2-U018,B364-S001,2026-03-01,150000.0,SAVE20,success
P003,B2-U018,B364-S001,2026-04-01,150000.0,,success
P004,B2-U018,B364-S001,2026-05-01,150000.0,,failed
P001,B2-U019,B341-S003,2026-10-09,150000.0,PROMO10,success
P002,B2-U019,B341-S003,2026-11-09,150000.0,,success
P003,B2-U019,B341-S003,2026-12-09,150000.0,NEWYEAR,success
P004,B9-U003,B182-S002,2026-04-05,50000.0,,success
P005,B9-U003,B182-S002,2026-05-05,50000.0,DISC20,failed
P006,B6-U007,B126-S003,2026-02-28,150000.0,,success
P007,B6-U007,B126-S003,2026-03-30,150000.0,WELCOME,success
P008,B8-U018,B177-S001,2026-01-15,150000.0,,success
P009,B8-U018,B177-S001,2026-02-15,150000.0,SPRING,failed
P010,B3-U018,S001,2026-01-09,150000.0,,success
P001,B2-U020,B399-S002,2026-05-05,150000.0,,success
P002,B2-U020,B399-S002,2026-06-05,150000.0,DISC20,success
P003,B5-U008,B107-S001,2026-01-15,150000.0,,success
P004,B5-U008,B107-S001,2026-02-15,150000.0,WELCOME,success
P005,B19-U020,B399-S002,2026-04-05,150000.0,,failed
P006,B19-U020,B399-S002,2026-07-05,150000.0,,success
P001,B3-U001,S003,2026-08-01,150000.0,PROMO10,success
P002,B3-U001,S003,2026-08-01,150000.0,,success
P003,B18-U002,S001,2026-01-12,50000.0,PROMO15,success
P004,B18-U012,B371-S002,2026-02-15,50000.0,,failed
P005,B2-U004,B43-S004,2026-09-01,150000.0,,success
P001,B3-U002,B178-S002,2026-03-01,150000.0,SPRING15,success
P002,B3-U002,B178-S002,2026-04-01,150000.0,,success
P003,B3-U002,B178-S002,2026-05-01,150000.0,WELCOME10,success
P004,B19-U013,S002,2026-04-15,150000.0,,success
P005,B16-U009,S003,2026-07-01,50000.0,,success
P006,B12-U002,S001,2026-01-07,50000.0,LOYAL20,success
P007,B2-U019,B58-S002,2026-02-26,50000.0,,failed
P008,B14-U005,B284-S002,2026-01-15,50000.0,,success
P009,B13-U001,B260-S002,2026-02-07,150000.0,NEWCUST,success
P010,B10-U018,B217-S001,2026-01-05,150000.0,,success
B62-P001,B3-U003,B397-S001,2026-01-11,150000.0,,success
B62-P002,B3-U003,B397-S001,2026-01-25,150000.0,PROMO15,success
P003,B9-U004,S001,2026-01-09,50000.0,,success
P004,B3-U001,S001,2026-01-20,50000.0,,success
P005,B4-U004,S001,2026-01-11,150000.0,WELCOME30,success
P006,B5-U004,S002,2025-12-15,50000.0,,failed
P007,B12-U017,B256-S003,2026-09-01,50000.0,,success
P008,B15-U013,B312-S001,2026-01-13,150000.0,SUMMER,success
P009,B14-U003,S002,2026-01-25,50000.0,,success
P010,B14-U001,S002,2026-02-10,150000.0,,success
B62-P011,B12-U017,B256-S002,2026-02-15,150000.0,,failed
P001,B3-U004,B344-S001,2026-01-03,50000.0,,success
P002,B3-U004,B344-S001,2026-02-03,50000.0,SAVE20,success
P003,B3-U004,B344-S001,2026-03-03,50000.0,,success
P004,B3-U004,B344-S001,2026-04-03,50000.0,,failed
P005,B18-U009,B368-S001,2026-01-10,50000.0,DISC10,success
P006,B18-U009,B368-S001,2026-02-10,50000.0,,success
P007,B18-U009,B368-S001,2026-03-10,50000.0,,failed
P008,B12-U005,B244-S001,2026-01-15,150000.0,WELCOME,success
P009,B12-U005,B244-S001,2026-02-15,150000.0,,success
P010,B12-U005,B244-S001,2026-03-15,150000.0,,failed
P011,B10-U018,B217-S001,2026-01-05,150000.0,SAVE30,success
P012,B10-U018,B217-S001,2026-02-05,150000.0,,success
P013,B10-U018,B217-S001,2026-03-05,150000.0,,success
B64-P001,B3-U005,S003,2026-04-15,100000.0,SPRING10,success
B64-P002,B3-U005,S003,2026-04-30,100000.0,,success
P005,B3-U005,S003,2026-05-15,100000.0,NEWUSER,failed
B64-P003,B19-U006,B385-S001,2026-02-15,150000.0,,success
B64-P004,B19-U006,B385-S001,2026-03-15,150000.0,,success
B64-P005,B7-U020,S002,2026-01-20,50000.0,,failed
B64-P006,B17-U010,S001,2026-01-20,50000.0,WELCOME,success
B64-P007,B2-U020,S002,2026-02-28,50000.0,,success
B64-P008,B2-U020,S002,2026-03-28,50000.0,LOYAL50,success
B64-P009,B11-U010,B4?,2026-04-01,150000.0,,failed
B65-P001,B3-U006,B100-S002,2026-02-15,150000.0,SPRING10,success
B65-P002,B3-U006,B100-S002,2026-03-15,150000.0,,success
B65-P003,B3-U006,B100-S002,2026-04-15,150000.0,NEWUSER,success
B65-P004,B3-U006,B100-S002,2026-05-15,150000.0,,failed
P001,B3-U007,B324-S002,2026-07-15,50000.0,,success
P002,B3-U007,B324-S002,2026-08-15,50000.0,PROMO30,success
P003,B3-U007,B324-S002,2026-09-15,50000.0,,success
P004,B11-U007,B226-S002,2026-07-10,50000.0,,failed
P005,B11-U007,B226-S002,2026-08-10,50000.0,PROMO30,success
P006,B11-U007,B226-S002,2026-09-10,50000.0,,success
P007,B4-U003,B82-S001,2026-01-10,50000.0,,success
P008,B19-U012,S001,2026-01-14,50000.0,PROMO30,success
P009,B19-U012,S001,2026-02-14,50000.0,,success
P010,B17-U020,S002,2026-04-20,150000.0,,success
B67-P001,B3-U008,B122-S002,2026-04-25,25000.0,,success
B67-P002,B3-U008,B122-S002,2026-05-25,25000.0,WELCOME10,success
B67-P003,B3-U008,B122-S002,2026-06-25,25000.0,,success
B67-P004,B3-U008,B122-S002,2026-07-25,25000.0,,failed
P001,B3-U009,S001,2026-01-09,50000.0,,success
P002,B3-U009,S001,2026-02-09,50000.0,PROMO10,success
P003,B3-U009,S001,2026-03-09,35000.0,PROMO10,success
P004,B14-U....,S003,2025-05-01,150000.0,,failed
P005,B14-U....,S003,2026-01-01,150000.0,,success
P001,B3-U010,B191-S001,2026-01-12,150000.0,,success
P002,B3-U010,B191-S001,2026-02-12,150000.0,PROMO10,success
P003,B3-U010,B191-S001,2026-03-12,105000.0,,success
P004,B16-U009,S002,2026-05-15,150000.0,,failed
P005,B9-U012,S003,2026-01-25,50000.0,,success
P006,B9-U012,S003,2026-02-25,50000.0,PROMO5,success
P007,B8-U019,S004,2026-03-20,150000.0,,success
P008,B7-U009,B148-S002,2025-12-14,50000.0,,success
P009,B9-U012,S001,2026-04-04,150000.0,,success
P010,B13-U009,B268-S001,2026-01-04,50000.0,WELCOME,success
P001,B3-U011,B140-S002,2026-08-14,150000.0,SPRING21,success
P002,B3-U011,B140-S002,2026-09-14,150000.0,,success
P003,B3-U011,B140-S002,2026-10-14,150000.0,,failed
P004,B18-U013,B372-S002,2026-04-20,150000.0,WELCOME10,success
P005,B18-U013,B372-S002,2026-05-20,150000.0,,success
P006,B14-U007,B286-S001,2026-01-15,150000.0,,success
P007,B4-U011,B90-S003,2026-02-20,50000.0,,failed
P008,B0-U018,B17-S003,2026-08-01,150000.0,SUMMER5,success
P009,B3-U002,S005,2026-10-05,150000.0,,success
P010,B9-U004,S002,2026-03-15,150000.0,WELCOME10,success
P011,B19-U004,B383-S002,2026-03-16,150000.0,,success
P012,B14-U017,S002,2026-07-10,150000.0,,success
P013,B12-U006,B245-S003,2026-03-15,50000.0,,success
P001,B3-U012,S001,2026-01-15,50000.0,,success
P002,B3-U012,S001,2026-01-25,5000.0,PROMO20,success
P003,B18-U002,S002,2026-02-14,150000.0,,success
P004,B19-U013,S001,2026-01-20,50000.0,,failed
P005,B0-U013,S002,2026-08-01,150000.0,PROMO15,success
P001,B3-U013,S001,2026-01-02,150000.0,,success
P002,B3-U013,S001,2026-02-02,150000.0,PROMO10,success
P003,B10-U015,S001,2026-03-01,150000.0,,success
P004,B8-U013,S001,2026-01-15,50000.0,,success
P005,B16-U004,B323-S001,2026-01-07,50000.0,PROMO5,failed
P006,B11-U008,S002,2026-04-15,150000.0,,success
P007,B2-U015,S002,2026-03-01,150000.0,PROMO15,success
P008,B19-U019,S001,2026-01-07,50000.0,,success
P009,B14-U001,S001,2026-01-13,50000.0,,success
P010,B18-U020,B379-S001,2026-01-02,50000.0,,success
P011,B8-U010,S003,2026-09-01,50000.0,,success
P001,B3-U014,B140-S002,2026-08-14,150000.0,SAVE20,success
P002,B3-U014,B140-S002,2026-09-14,120000.0,,success
P003,B3-U014,B140-S002,2026-10-14,150000.0,WELCOME,success
P004,B3-U014,B140-S002,2026-11-14,45000.0,,failed
P005,B3-U014,B140-S002,2026-12-14,150000.0,,success
P001,B3-U015,B309-S001,2026-01-07,50000.0,,success
P002,B3-U015,B309-S001,2026-02-07,50000.0,DISC10,success
P003,B3-U015,B309-S001,2026-03-07,35000.0,,failed
P004,B3-U015,B309-S001,2026-04-07,50000.0,,success
P005,B18-U001,B360-S001,2026-01-20,50000.0,,success
P006,B18-U001,B360-S001,2026-02-20,50000.0,WELCOME,success
P007,B17-U014,B353-S002,2026-02-10,150000.0,,success
P008,B17-U014,B353-S002,2026-03-10,150000.0,,success
P009,B15-U014,B313-S002,2026-02-15,150000.0,,failed
P010,B15-U014,B313-S002,2026-03-15,150000.0,SPRING,success
P001,B3-U016,B111-S002,2026-08-01,50000.0,,success
P002,B3-U016,B111-S002,2026-09-01,50000.0,SAVE10,success
P003,B3-U016,B111-S002,2026-10-01,50000.0,,success
P004,B3-U016,B111-S002,2026-11-01,50000.0,,failed
P005,B5-U012,S001,2026-01-03,50000.0,,success
P006,B5-U012,S001,2026-02-03,50000.0,PROMO20,success
P007,B5-U012,S001,2026-03-03,50000.0,,failed
P008,B15-U015,B260-S001,2026-01-07,50000.0,,success
P009,B15-U015,B260-S001,2026-02-07,50000.0,SUMMER,success
P010,B15-U015,B260-S001,2026-03-07,50000.0,,success
P011,B7-U014,B153-S002,2026-02-15,50000.0,,success
P012,B7-U014,B153-S002,2026-03-15,50000.0,WELCOME,success
P013,B7-U001,B140-S002,2026-08-14,150000.0,,success
P014,B7-U001,B140-S002,2026-09-14,150000.0,WELCOME,failed
P015,B13-U020,B279-S002,2026-02-15,50000.0,,success
P016,B13-U020,B279-S002,2026-03-15,50000.0,,success
P001,B3-U017,S001,2026-01-15,150000.0,,success
P002,B3-U017,S001,2026-02-15,150000.0,PROMO10,success
P003,B3-U017,S001,2026-03-15,150000.0,,success
P004,B3-U017,S001,2026-04-15,150000.0,,failed
B77-P001,B3-U018,S001,2026-01-09,50000.0,,success
B77-P002,B3-U018,S001,2026-02-09,50000.0,PROMO10,success
B77-P003,B3-U018,S001,2026-03-09,42400.0,NEWUSER,success
B77-P004,B3-U018,S001,2026-04-09,50000.0,,failed
B77-P005,B1-U004,S002,2026-01-12,50000.0,,success
B77-P006,B11-U018,S001,2026-01-08,50000.0,,success
B77-P007,B10-U002,S001,2026-01-11,50000.0,VIP,success
B77-P008,B10-U012,B209-S004,2026-01-20,50000.0,,success
B77-P009,B13-U016,B275-S001,2026-01-02,150000.0,WELCOME,success
B77-P010,B0-U018,B17-S002,2026-07-03,50000.0,,success
P001,B3-U019,B302-S002,2026-02-01,50000.0,,success
P002,B3-U019,B302-S002,2026-02-15,35000.0,PROMO20,success
P003,B18-U004,B363-S001,2026-01-09,50000.0,,success
P004,B18-U004,B363-S001,2026-02-09,50000.0,,failed
P005,B4-U019,B98-S002,2026-03-15,112500.0,WELCOME,success
P006,B7-U004,B143-S001,2026-01-12,50000.0,,success
P007,B3-U002,S005,2026-09-20,150000.0,,success
P008,B17-U006,B345-S003,2026-02-01,50000.0,,failed
P009,B13-U018,S001,2026-01-20,150000.0,,success
P010,B6-U013,B132-S002,2026-07-02,150000.0,SUMMER,success
P011,B16-U012,S002,2025-12-30,50000.0,,failed
P012,B5-U014,S002,2026-02-15,50000.0,,success
P001,B3-U020,S003,2026-02-15,50000.0,,success
P002,B3-U020,S003,2026-03-15,50000.0,PROMO10,success
P003,B19-U011,B390-S001,2026-02-20,150000.0,,success
P004,B18-U006,B365-S003,2026-05-01,50000.0,,failed
P005,B16-U004,S004,2026-02-20,150000.0,PROMO20,success
P006,B6-U012,B131-S002,2026-01-25,50000.0,,success
P007,B1-U020,S003,2026-04-10,50000.0,,failed
P008,B3-U008,B67-S001,2026-02-05,50000.0,PROMO5,success
P009,B6-U019,B138-S001,2026-01-15,150000.0,,success
P010,B10-U001,B200-S002,2026-04-10,150000.0,PROMO15,success
P001,B4-U001,S002,2026-01-15,100000.0,,success
P002,B4-U001,B278-S002,2026-02-15,105000.0,PROMO20,success
P003,B4-U001,S002,2026-03-15,105000.0,,failed
P004,B11-U009,B228-S001,2026-01-20,150000.0,NEWYEAR,success
P005,B11-U009,B228-S001,2026-02-20,150000.0,,success
P006,B13-U008,B267-S002,2026-02-25,50000.0,PROMO15,success
P007,B0-U019,S002,2026-04-01,150000.0,,failed
P008,B7-U018,B157-S002,2026-05-01,50000.0,PROMO5,success
P009,B17-U009,B348-S002,2026-04-04,50000.0,,success
P010,B10-U001,B200-S002,2026-08-15,150000.0,,success
P011,B0-U020,B17-S007,2026-10-12,150000.0,PROMO25,success
P001,B4-U002,S001,2026-01-15,150000.0,PROMO10,success
P002,B0-U002,S001,2026-02-15,150000.0,,success
P003,B3-U002,S004,2026-03-11,50000.0,,failed
P004,B4-U002,S001,2026-03-15,150000.0,PROMO15,success
B82-P001,B4-U003,S001,2026-01-02,50000.0,,success
B82-P002,B4-U003,S001,2026-02-02,75000.0,PROMO10,success
B82-P003,B4-U003,S001,2026-03-02,50000.0,,failed
B82-P004,B4-U003,S001,2026-04-02,150000.0,WELCOME,success
B82-P005,B11-U013,B232-S002,2026-01-25,150000.0,,success
B82-P006,B11-U013,B232-S002,2026-02-25,150000.0,SPRING,success
B82-P007,B11-U013,B232-S002,2026-03-25,150000.0,,failed
B82-P008,B25-U011,S002,2026-03-01,150000.0,,success
B82-P009,B15-U012,S002,2026-04-01,150000.0,BASE,success
B82-P010,B15-U012,S002,2026-05-01,150000.0,,success
P001,B4-U004,B199-S001,2026-01-15,100000.0,NEW20,success
P002,B4-U004,B199-S001,2026-02-15,85000.0,,success
P003,B19-U020,S001,2026-01-05,150000.0,SAVE10,success
P004,B19-U020,S001,2026-02-05,150000.0,,failed
P005,B17-U004,B343-S001,2026-01-11,150000.0,DISC30,success
P006,B16-U010,S004,2026-03-05,50000.0,,success
P007,B7-U018,B157-S001,2026-01-05,150000.0,WELCOME,success
P008,B15-U006,S003,2026-05-01,50000.0,,failed
P009,B4-U008,S002,2026-07-11,50000.0,,success
P010,B9-U010,S002,2026-01-20,50000.0,DISC5,failed
P011,B13-U019,B278-S002,2026-02-20,150000.0,,success
P012,B17-U019,S004,2026-02-15,50000.0,,success
P001,B4-U005,S001,2026-01-12,50000.0,,success
P002,B4-U005,S001,2026-02-07,50000.0,DISC10,success
P003,B4-U005,S001,2026-03-07,50000.0,,success
P004,B4-U005,S001,2026-04-07,35000.0,SAVE20,failed
P005,B4-U005,S001,2026-05-07,35000.0,,success
P001,B4-U006,B71-S003,2026-03-20,5000.0,,success
P002,B4-U006,B71-S003,2026-03-25,3500.0,SPRING20,success
P003,B11-U008,S001,2026-01-20,50000.0,,success
P004,B11-U008,S001,2026-02-20,50000.0,,failed
P005,B11-U008,S001,2026-03-04,50000.0,NEWUSER,success
P006,B10-U008,B207-S001,2026-01-15,50000.0,,success
B86-P001,B4-U007,B384-S001,2026-01-06,50000.0,,success
B86-P002,B4-U007,B384-S001,2026-02-06,50000.0,DISC10,success
B86-P003,B4-U007,B384-S001,2026-03-06,50000.0,,success
B86-P004,B4-U007,B384-S001,2026-04-06,50000.0,,failed
B86-P005,B4-U007,B384-S001,2026-05-06,50000.0,,success
B86-P006,B4-U007,B384-S001,2026-06-06,50000.0,DISC5,success
B86-P007,B19-U005,B384-S001,2026-02-06,50000.0,,success
B86-P008,B19-U005,B384-S001,2026-03-06,50000.0,,success
B86-P009,B19-U005,B384-S001,2026-04-06,50000.0,,failed
B86-P010,B19-U005,B384-S001,2026-05-06,50000.0,,success
B86-P011,B16-U016,B335-S001,2026-01-02,50000.0,,success
B86-P012,B16-U016,B335-S001,2026-02-02,50000.0,PROMO20,success
B86-P013,B16-U020,S002,2026-07-01,150000.0,,success
B86-P014,B10-U016,S002,2026-05-11,150000.0,,failed
B87-P001,B4-U008,B91-S002,2025-12-15,50000.0,,success
B87-P002,B4-U012,B91-S002,2025-12-20,50000.0,PROMO10,success
B87-P003,B3-U005,B64-S001,2026-01-09,50000.0,,failed
B87-P004,B6-U007,B126-S001,2026-01-08,150000.0,WELCOME,success
B87-P005,B0-U011,B10-S002,2026-07-07,150000.0,,success
B87-P006,B18-U020,B379-S002,2026-03-02,150000.0,,success
B87-P007,B5-U018,B117-S002,2026-01-15,50000.0,SPRING,failed
B87-P008,B4-U019,B98-S001,2026-01-10,50000.0,,success
B87-P009,B17-U009,B348-S002,2026-03-10,50000.0,,success
B87-P010,B17-U006,B345-S001,2026-01-12,50000.0,,success
B87-P011,B19-U002,B381-S001,2026-01-12,50000.0,,success
B88-P001,B4-U009,B213-S001,2026-01-15,50000.0,,success
B88-P002,B4-U009,B213-S001,2026-02-15,50000.0,PROMO10,success
B88-P003,B4-U009,B213-S001,2026-03-15,50000.0,,success
B88-P004,B10-U014,B336-S002,2026-01-20,50000.0,,failed
B88-P005,B10-U014,B336-S002,2026-02-20,50000.0,PROMO20,success
B88-P006,B10-U014,B336-S002,2026-03-20,50000.0,,success
B88-P007,B3-U011,S002,2026-07-05,50000.0,,success
B88-P008,B3-U011,S002,2026-07-15,50000.0,PROMO5,success
B88-P009,B11-U009,B228-S002,2026-02-15,50000.0,,failed
B88-P010,B11-U009,B228-S002,2026-03-15,50000.0,PROMO15,success
B88-P011,B15-U022,B319-S005,2026-02-01,50000.0,,success
B88-P012,B15-U022,B319-S005,2026-03-01,50000.0,PROMO30,success
B89-P001,B4-U010,S002,2026-07-12,50000.0,,success
B89-P002,B4-U010,S002,2026-08-12,50000.0,PROMO20,success
B89-P003,B7-U001,B140-S001,2026-01-20,50000.0,,success
B89-P004,B17-U019,S004,2026-02-20,50000.0,,failed
B89-P005,B13-U007,B266-S001,2026-01-20,50000.0,PROMO10,success
B89-P006,B19-U006,B385-S003,2026-03-20,150000.0,,success
B89-P007,B19-U002,B381-S003,2026-12-05,50000.0,,success
B89-P008,B9-U003,B182-S001,2026-01-04,150000.0,,success
B89-P009,B19-U012,S002,2026-04-20,150000.0,,failed
B89-P010,B17-U012,S003,2026-03-15,50000.0,PROMO5,success
P001,B4-U011,S001,2026-01-20,150000.0,,success
P002,B8-U010,S001,2026-02-01,150000.0,WELCOME10,success
P003,B13-U002,B261-S002,2026-01-15,50000.0,,failed
P004,B0-U013,S001,2026-02-07,50000.0,,success
P005,B10-U011,B210-S002,2025-12-15,50000.0,,success
P006,B13-U010,B269-S001,2026-01-10,150000.0,NEWUSER,success
P007,B4-U005,S003,2025-11-15,50000.0,,failed
P008,B8-U021,S004,2026-01-10,50000.0,,success
P009,B1-U002,B21-S003,2026-03-05,50000.0,,success
P010,B8-U007,B166-S001,2026-01-15,50000.0,SPRING,success
P001,B4-U012,B360-S001,2026-01-15,50000.0,PROMO10,success
P002,B4-U012,B360-S001,2026-02-15,50000.0,,success
P003,B18-U001,B360-S001,2026-03-15,50000.0,SAVE20,success
P004,B17-U001,B340-S002,2026-03-01,150000.0,,failed
P005,B10-U020,B219-S001,2026-01-23,150000.0,,success
P006,B19-U018,B397-S001,2026-02-10,150000.0,SPRING,success
P001,B4-U013,B90-S002,2026-08-15,150000.0,,success
P002,B4-U013,B90-S002,2026-09-15,150000.0,PROMO20,success
P003,B9-U007,B186-S002,2026-08-05,50000.0,,success
P004,B9-U007,B186-S002,2026-09-05,50000.0,DISC10,failed
P005,B11-U004,S001,2026-02-01,150000.0,,success
P006,B11-U018,S001,2026-02-01,50000.0,,success
P007,B2-U005,S001,2026-02-01,150000.0,NEWUSER,success
B93-P001,B4-U014,B255-S003,2026-01-15,50000.0,,success
B93-P002,B4-U014,B262-S001,2026-02-08,50000.0,WELCOME10,success
B93-P003,B4-U014,B62-S001,2026-01-15,150000.0,,success
B93-P004,B4-U014,B379-S003,2026-04-15,50000.0,,failed
B93-P005,B4-U014,S001,2026-01-25,150000.0,NEWYEAR,success
B93-P006,B4-U014,B199-S002,2026-03-01,50000.0,,success
B93-P007,B4-U014,B64-S001,2026-01-12,50000.0,,success
B93-P008,B4-U014,B27-S002,2026-02-07,150000.0,SPRING25,success
B93-P009,B4-U014,B304-S002,2026-01-24,50000.0,,failed
B93-P010,B4-U014,B9-S003,2026-12-01,150000.0,LOYALTY5,success
P001,B4-U015,B135-S003,2026-02-01,250000.0,SPRING20,success
P002,B4-U015,B135-S003,2026-03-01,125000.0,,success
P003,B4-U015,B135-S003,2026-04-01,125000.0,,failed
P004,B14-U002,S002,2026-02-18,150000.0,WELCOME,success
P005,B16-U007,B326-S002,2026-04-04,150000.0,,success
P006,B16-U007,B326-S002,2026-05-04,150000.0,SPRING,failed
P007,B18-U007,B366-S001,2026-02-07,50000.0,,success
P008,B18-U007,B366-S001,2026-03-07,50000.0,NEWUSER,success
P009,B11-U017,B236-S001,2026-01-15,150000.0,,success
P010,B11-U017,B236-S001,2026-02-15,150000.0,LOYAL,failed
P001,B4-U016,B58-S003,2026-03-15,120000.0,WELCOME30,success
P002,B4-U016,B58-S003,2026-04-15,120000.0,,success
P003,B4-U016,B58-S003,2026-05-15,120000.0,SPRING21,success
P004,B4-U016,B58-S003,2026-06-15,120000.0,,failed
P005,B2-U019,S003,2026-03-20,50000.0,,success
